mode,blood_group,units,distance_km,from_bank,from_district,from_type,from_capacity,to_bank,to_district,to_type,to_capacity,reason
demand,AB+,1,27.3,Arundhathi Hospital Blood Center,Medchal Malkajgiri,Private,363,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Arundhathi Hospital Blood Center → Apollo Hospitals Enterprise Ltd (27.3 km)
demand,AB+,1,50.9,GGH SANGAREDDY BLOODCENTER,Sangareddy,Govt.,207,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: GGH SANGAREDDY BLOODCENTER → Apollo Hospitals Enterprise Ltd (50.9 km)
demand,AB+,1,50.9,Life Voluntary Blood Centre,Sangareddy,Charitable/Vol,396,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Life Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (50.9 km)
demand,AB+,4,50.9,Sree Balaji Blood Centre,Sangareddy,Charitable/Vol,176,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,4u AB+: Sree Balaji Blood Centre → Apollo Hospitals Enterprise Ltd (50.9 km)
demand,AB+,6,62.5,Vikarabad Blood Centre,Vikarabad,Charitable/Vol,228,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,6u AB+: Vikarabad Blood Centre → Apollo Hospitals Enterprise Ltd (62.5 km)
demand,AB+,3,76.3,Govt Blood Centre Medak,Medak,Govt.,29,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,3u AB+: Govt Blood Centre Medak → Apollo Hospitals Enterprise Ltd (76.3 km)
demand,AB+,2,88.4,Nsv Blood Centre Siddipet,Siddipet,Charitable/Vol,232,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,2u AB+: Nsv Blood Centre Siddipet → Apollo Hospitals Enterprise Ltd (88.4 km)
demand,AB+,11,88.4,Rvm Trust Hospital Blood Centre,Siddipet,Charitable/Vol,198,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,11u AB+: Rvm Trust Hospital Blood Centre → Apollo Hospitals Enterprise Ltd (88.4 km)
demand,AB+,1,89.0,Svs Medical College Hospital Blood Centre  (Svs Educational Society),Mahbubnagar,Private,243,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Svs Medical College Hospital Blood Centre  (Svs Educational Society) → Apollo Hospitals Enterprise Ltd (89.0 km)
demand,AB+,1,102.2,Government general hospital Nagarkunool,Nagarkurnool,Govt.,34,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Government general hospital Nagarkunool → Apollo Hospitals Enterprise Ltd (102.2 km)
demand,AB+,4,123.5,District  Suryapet Ggh Hospital Blood Bank,Suryapet,Govt.,260,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,4u AB+: District  Suryapet Ggh Hospital Blood Bank → Apollo Hospitals Enterprise Ltd (123.5 km)
demand,AB+,1,127.0,BLOOD CENTRE GOVT GENERAL HOSPITAL NRPT,Narayanpet,Govt.,180,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: BLOOD CENTRE GOVT GENERAL HOSPITAL NRPT → Apollo Hospitals Enterprise Ltd (127.0 km)
demand,AB+,11,133.8,"MAHATHMA GANDHI MEMORIAL HOSPITAL BLOOD CENTRE, Warangal",Warangal,Govt.,304,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"11u AB+: MAHATHMA GANDHI MEMORIAL HOSPITAL BLOOD CENTRE, Warangal → Apollo Hospitals Enterprise Ltd (133.8 km)"
demand,AB+,1,133.8,Medicare Blood Centre,Warangal,Private,7,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Medicare Blood Centre → Apollo Hospitals Enterprise Ltd (133.8 km)
demand,AB+,1,133.8,Orugallu Voluntary Blood Centre,Warangal,Charitable/Vol,143,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Orugallu Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (133.8 km)
demand,AB+,1,133.8,Telangana Voluntary Blood Centre,Warangal,Charitable/Vol,397,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Telangana Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (133.8 km)
demand,AB+,4,135.7,Jeevandhara Voluntary Blood Centre,Karimnagar,Charitable/Vol,40,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,4u AB+: Jeevandhara Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,AB+,2,135.7,Spandana Blood Centre,Karimnagar,Charitable/Vol,181,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,2u AB+: Spandana Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,AB+,1,135.7,Chalmada Ananda Rao Institute Of Medical Sciences Blood Centre,Karimnagar,Private,121,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Chalmada Ananda Rao Institute Of Medical Sciences Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,AB+,4,147.7,Indian Red Cross Society Blood Bank Gadwal Telangana,Jogulamba Gadwal,Govt.,49,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,4u AB+: Indian Red Cross Society Blood Bank Gadwal Telangana → Apollo Hospitals Enterprise Ltd (147.7 km)
demand,AB+,1,148.6,Nizamabad  Blood Centre,Nizamabad,Private,326,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Nizamabad  Blood Centre → Apollo Hospitals Enterprise Ltd (148.6 km)
demand,AB+,5,148.6,"Indian Red Cross Blood Bank, Nizamabad",Nizamabad,Red Cross ,695,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"5u AB+: Indian Red Cross Blood Bank, Nizamabad → Apollo Hospitals Enterprise Ltd (148.6 km)"
demand,AB+,6,165.8,District Ramagundam Ggh Hospital Blood Bank,Peddapalli,Govt.,446,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,6u AB+: District Ramagundam Ggh Hospital Blood Bank → Apollo Hospitals Enterprise Ltd (165.8 km)
demand,AB+,1,177.3,Siri Blood Centre,Khammam,Private,88,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Siri Blood Centre → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,AB+,15,177.3,CARES BLOOD CENTRE Khammam,Khammam,Charitable/Vol,191,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,15u AB+: CARES BLOOD CENTRE Khammam → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,AB+,1,177.3,Nova Care Blood Centre,Khammam,Charitable/Vol,352,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u AB+: Nova Care Blood Centre → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,AB+,5,177.3,M/S Doctors Voluntary Blood Centre,Khammam,Charitable/Vol,82,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,5u AB+: M/S Doctors Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,AB+,6,177.3,BLOOD CENTRE GOVERNMENT GENERAL HOSPITAL KHAMMAM,Khammam,Govt.,277,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,6u AB+: BLOOD CENTRE GOVERNMENT GENERAL HOSPITAL KHAMMAM → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,AB+,7,227.1,AREA HOSPITAL BLOOD BANK BHADRACHALAM,Bhadradri Kothagudem,Govt.,510,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,7u AB+: AREA HOSPITAL BLOOD BANK BHADRACHALAM → Apollo Hospitals Enterprise Ltd (227.1 km)
demand,AB+,6,227.1,Indian Red Cross Society Blood Bank Bhadrachalam,Bhadradri Kothagudem,Red Cross ,401,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,6u AB+: Indian Red Cross Society Blood Bank Bhadrachalam → Apollo Hospitals Enterprise Ltd (227.1 km)
demand,B+,27,62.5,Vikarabad Blood Centre,Vikarabad,Charitable/Vol,228,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,27u B+: Vikarabad Blood Centre → Apollo Hospitals Enterprise Ltd (62.5 km)
demand,B+,7,62.5,Government District Hospital Blood Centre Tandur,Vikarabad,Govt.,29,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,7u B+: Government District Hospital Blood Centre Tandur → Apollo Hospitals Enterprise Ltd (62.5 km)
demand,B+,6,76.3,Aayushmaan Blood Centre,Medak,Private,236,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,6u B+: Aayushmaan Blood Centre → Apollo Hospitals Enterprise Ltd (76.3 km)
demand,B+,1,76.3,Govt Blood Centre Medak,Medak,Govt.,29,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u B+: Govt Blood Centre Medak → Apollo Hospitals Enterprise Ltd (76.3 km)
demand,B+,9,82.5,Government General Hospital Blood Centre Jangaon,Jangaon,Govt.,71,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,9u B+: Government General Hospital Blood Centre Jangaon → Apollo Hospitals Enterprise Ltd (82.5 km)
demand,B+,1,82.5,SR BLOOD CENTRE ( A UNIT OF JEEVANA JYOTHI SEVA SANGAM ),Jangaon,Charitable/Vol,213,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u B+: SR BLOOD CENTRE ( A UNIT OF JEEVANA JYOTHI SEVA SANGAM ) → Apollo Hospitals Enterprise Ltd (82.5 km)
demand,B+,6,88.4,Mithra Blood Centre( A Unit Of Jeevanajyothi Seva Sangam),Siddipet,Charitable/Vol,244,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,6u B+: Mithra Blood Centre( A Unit Of Jeevanajyothi Seva Sangam) → Apollo Hospitals Enterprise Ltd (88.4 km)
demand,B+,12,88.4,Govt. General Hospital Blood Centre Siddipet,Siddipet,Govt.,377,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,12u B+: Govt. General Hospital Blood Centre Siddipet → Apollo Hospitals Enterprise Ltd (88.4 km)
demand,B+,1,88.4,Nsv Blood Centre Siddipet,Siddipet,Charitable/Vol,232,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,1u B+: Nsv Blood Centre Siddipet → Apollo Hospitals Enterprise Ltd (88.4 km)
demand,B+,9,88.4,Aayushmaan Blood Centre (A Unit of Aayushmaan Society),Siddipet,Charitable/Vol,99,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,9u B+: Aayushmaan Blood Centre (A Unit of Aayushmaan Society) → Apollo Hospitals Enterprise Ltd (88.4 km)
demand,B+,23,88.4,Rvm Trust Hospital Blood Centre,Siddipet,Charitable/Vol,198,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,23u B+: Rvm Trust Hospital Blood Centre → Apollo Hospitals Enterprise Ltd (88.4 km)
demand,B+,8,88.4,M/S.Shri P.V.Narasimha Rao Memorial Charitable Trust Blood Centre,Siddipet,Charitable/Vol,20,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,8u B+: M/S.Shri P.V.Narasimha Rao Memorial Charitable Trust Blood Centre → Apollo Hospitals Enterprise Ltd (88.4 km)
demand,B+,18,89.0,"Indian Red Cross Society District Branch, Mahabubnagar",Mahbubnagar,Red Cross ,64,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"18u B+: Indian Red Cross Society District Branch, Mahabubnagar → Apollo Hospitals Enterprise Ltd (89.0 km)"
demand,B+,5,89.0,Aarogya Blood Centre,Mahbubnagar,Charitable/Vol,202,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,5u B+: Aarogya Blood Centre → Apollo Hospitals Enterprise Ltd (89.0 km)
demand,B+,8,89.0,Svs Medical College Hospital Blood Centre  (Svs Educational Society),Mahbubnagar,Private,243,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,8u B+: Svs Medical College Hospital Blood Centre  (Svs Educational Society) → Apollo Hospitals Enterprise Ltd (89.0 km)
demand,B+,3,91.2,Rudra Blood Centre,Nalgonda,Charitable/Vol,16,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,3u B+: Rudra Blood Centre → Apollo Hospitals Enterprise Ltd (91.2 km)
demand,B+,5,91.2,Raksha Blood Centre,Nalgonda,Charitable/Vol,29,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,5u B+: Raksha Blood Centre → Apollo Hospitals Enterprise Ltd (91.2 km)
demand,B+,4,91.2,BLOOD CENTRE  NALGONDA,Nalgonda,Govt.,56,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,4u B+: BLOOD CENTRE  NALGONDA → Apollo Hospitals Enterprise Ltd (91.2 km)
demand,B+,2,102.2,Aarushi Blood Centre,Nagarkurnool,Charitable/Vol,11,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,2u B+: Aarushi Blood Centre → Apollo Hospitals Enterprise Ltd (102.2 km)
demand,B+,13,102.2,Government general hospital Nagarkunool,Nagarkurnool,Govt.,34,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,13u B+: Government general hospital Nagarkunool → Apollo Hospitals Enterprise Ltd (102.2 km)
demand,B+,15,105.1,"Govt. Blood Centre Area Hospital, Banswada",Kamareddy,Govt.,43,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"15u B+: Govt. Blood Centre Area Hospital, Banswada → Apollo Hospitals Enterprise Ltd (105.1 km)"
demand,B+,8,105.1,Kbs Kamareddy Blood Centre,Kamareddy,Charitable/Vol,203,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,8u B+: Kbs Kamareddy Blood Centre → Apollo Hospitals Enterprise Ltd (105.1 km)
demand,B+,7,116.9,Rajanna Sircilla Blood Centre,Rajanna Sircilla,Private,293,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,7u B+: Rajanna Sircilla Blood Centre → Apollo Hospitals Enterprise Ltd (116.9 km)
demand,B+,6,116.9,"Government General Hospital, Blood Centre, Rajanna Sircilla",Rajanna Sircilla,Govt.,49,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"6u B+: Government General Hospital, Blood Centre, Rajanna Sircilla → Apollo Hospitals Enterprise Ltd (116.9 km)"
demand,B+,13,123.5,Sri Tirumala Hospital Blood Centre,Suryapet,Private,185,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,13u B+: Sri Tirumala Hospital Blood Centre → Apollo Hospitals Enterprise Ltd (123.5 km)
demand,B+,22,123.5,District  Suryapet Ggh Hospital Blood Bank,Suryapet,Govt.,260,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,22u B+: District  Suryapet Ggh Hospital Blood Bank → Apollo Hospitals Enterprise Ltd (123.5 km)
demand,B+,2,127.0,BLOOD CENTRE GOVT GENERAL HOSPITAL NRPT,Narayanpet,Govt.,180,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,2u B+: BLOOD CENTRE GOVT GENERAL HOSPITAL NRPT → Apollo Hospitals Enterprise Ltd (127.0 km)
demand,B+,3,133.3,Sanjeevani Blood Centre,Hanumakonda,Charitable/Vol,365,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,3u B+: Sanjeevani Blood Centre → Apollo Hospitals Enterprise Ltd (133.3 km)
demand,B+,13,133.3,Government Maternity Hospital Blood Centre,Hanumakonda,Govt.,176,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,13u B+: Government Maternity Hospital Blood Centre → Apollo Hospitals Enterprise Ltd (133.3 km)
demand,B+,22,133.8,"MAHATHMA GANDHI MEMORIAL HOSPITAL BLOOD CENTRE, Warangal",Warangal,Govt.,304,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"22u B+: MAHATHMA GANDHI MEMORIAL HOSPITAL BLOOD CENTRE, Warangal → Apollo Hospitals Enterprise Ltd (133.8 km)"
demand,B+,2,133.8,Prathima Cancer Institute Blood Centre,Warangal,Private,47,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,2u B+: Prathima Cancer Institute Blood Centre → Apollo Hospitals Enterprise Ltd (133.8 km)
demand,B+,2,133.8,MAHADEVA VOLUNTARY BLOOD CENTRE,Warangal,Charitable/Vol,110,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,2u B+: MAHADEVA VOLUNTARY BLOOD CENTRE → Apollo Hospitals Enterprise Ltd (133.8 km)
demand,B+,3,133.8,Relief Hospitals Blood Centre,Warangal,Private,24,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,3u B+: Relief Hospitals Blood Centre → Apollo Hospitals Enterprise Ltd (133.8 km)
demand,B+,16,133.8,Mother Vol,Warangal,Charitable/Vol,274,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,16u B+: Mother Vol → Apollo Hospitals Enterprise Ltd (133.8 km)
demand,B+,6,133.8,Orugallu Voluntary Blood Centre,Warangal,Charitable/Vol,143,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,6u B+: Orugallu Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (133.8 km)
demand,B+,15,133.8,Telangana Voluntary Blood Centre,Warangal,Charitable/Vol,397,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,15u B+: Telangana Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (133.8 km)
demand,B+,14,135.7,Life Care Blood Centre,Karimnagar,Charitable/Vol,210,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,14u B+: Life Care Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,B+,12,135.7,Jeevandhara Voluntary Blood Centre,Karimnagar,Charitable/Vol,40,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,12u B+: Jeevandhara Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,B+,2,135.7,Ayush Blood Centre,Karimnagar,Charitable/Vol,145,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,2u B+: Ayush Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,B+,17,135.7,Spandana Blood Centre,Karimnagar,Charitable/Vol,181,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,17u B+: Spandana Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,B+,13,135.7,Prathima Institute Of Medical Sciences Blood Centre,Karimnagar,Private,340,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,13u B+: Prathima Institute Of Medical Sciences Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,B+,7,135.7,Praja Blood Centre,Karimnagar,Charitable/Vol,267,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,7u B+: Praja Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,B+,27,135.7,Chalmada Ananda Rao Institute Of Medical Sciences Blood Centre,Karimnagar,Private,121,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,27u B+: Chalmada Ananda Rao Institute Of Medical Sciences Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,B+,15,135.7,Mgr Voluntary Blood Centre,Karimnagar,Charitable/Vol,235,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,15u B+: Mgr Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,B+,8,135.7,"Apollo Reach Hospitals, Blood Centre",Karimnagar,Private,335,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"8u B+: Apollo Reach Hospitals, Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)"
demand,B+,21,135.7,Mother Theresa Voluntary Blood Centre,Karimnagar,Charitable/Vol,114,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,21u B+: Mother Theresa Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (135.7 km)
demand,B+,11,135.7,"Indian Red Cross Blood Bank, Karimnagar",Karimnagar,Red Cross ,268,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"11u B+: Indian Red Cross Blood Bank, Karimnagar → Apollo Hospitals Enterprise Ltd (135.7 km)"
demand,B+,6,147.7,Indian Red Cross Society Blood Bank Gadwal Telangana,Jogulamba Gadwal,Govt.,49,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,6u B+: Indian Red Cross Society Blood Bank Gadwal Telangana → Apollo Hospitals Enterprise Ltd (147.7 km)
demand,B+,7,148.6,Indur Blood Centre,Nizamabad,Charitable/Vol,39,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,7u B+: Indur Blood Centre → Apollo Hospitals Enterprise Ltd (148.6 km)
demand,B+,14,148.6,Armoor Voluntary Blood Centre,Nizamabad,Private,148,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,14u B+: Armoor Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (148.6 km)
demand,B+,21,148.6,Aayush Blood Centre,Nizamabad,Private,248,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,21u B+: Aayush Blood Centre → Apollo Hospitals Enterprise Ltd (148.6 km)
demand,B+,16,148.6,Nizamabad  Blood Centre,Nizamabad,Private,326,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,16u B+: Nizamabad  Blood Centre → Apollo Hospitals Enterprise Ltd (148.6 km)
demand,B+,36,148.6,"Indian Red Cross Blood Bank, Nizamabad",Nizamabad,Red Cross ,695,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"36u B+: Indian Red Cross Blood Bank, Nizamabad → Apollo Hospitals Enterprise Ltd (148.6 km)"
demand,B+,7,162.5,Radnya Blood Centre,Jagtial,Charitable/Vol,113,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,7u B+: Radnya Blood Centre → Apollo Hospitals Enterprise Ltd (162.5 km)
demand,B+,1,162.5,"Blood CENTRE, GOVERNMENT GENERAL HOSPITAL JAGTIAL",Jagtial,Govt.,198,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,"1u B+: Blood CENTRE, GOVERNMENT GENERAL HOSPITAL JAGTIAL → Apollo Hospitals Enterprise Ltd (162.5 km)"
demand,B+,9,165.8,District Ramagundam Ggh Hospital Blood Bank,Peddapalli,Govt.,446,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,9u B+: District Ramagundam Ggh Hospital Blood Bank → Apollo Hospitals Enterprise Ltd (165.8 km)
demand,B+,21,177.3,Mamata General Hospital Blood Centre,Khammam,Private,539,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,21u B+: Mamata General Hospital Blood Centre → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,B+,10,177.3,Siri Blood Centre,Khammam,Private,88,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,10u B+: Siri Blood Centre → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,B+,54,177.3,CARES BLOOD CENTRE Khammam,Khammam,Charitable/Vol,191,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,54u B+: CARES BLOOD CENTRE Khammam → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,B+,13,177.3,Vidura Voluntary Blood Centre,Khammam,Private,301,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,13u B+: Vidura Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,B+,24,177.3,Rithanya Voluntary Blood Centre,Khammam,Charitable/Vol,103,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,24u B+: Rithanya Voluntary Blood Centre → Apollo Hospitals Enterprise Ltd (177.3 km)
demand,B+,22,177.3,Nova Care Blood Centre,Khammam,Charitable/Vol,352,Apollo Hospitals Enterprise Ltd,Hyderabad,Private,1876,22u B+: Nova Care Blood Centre → Apollo Hospitals Enterprise Ltd (177.3 km)
