blood_bank_id,blood_bank_name,address,district,state_name,state_code,hospital_type,phones,emails,bank_total_units,is_online,stock_last_updated,first_seen,last_seen
281704,Bsu Ah S. Kota,"S Kota, , S.KOTA, Vizianagaram, Andhra Pradesh",Vizianagaram,Andhra Pradesh,28,Govt.,,,5,True,2026-06-06 09:58:08,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284926,Vasundhara Blood Centre,"23a -7-29, Suseela Pride Apartment, 1st  2nd floor, Mancherl, Eluru, Eluru, Andhra Pradesh",Eluru,Andhra Pradesh,28,Charitable/Vol,7794980332,sriniwaasmargani99@gmail.com,71,True,2026-06-06 09:58:07,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
285309,BSU CHC Vemuru,"CHC Vemuru, Bapatla, AP, Vemuru, Bapatla, Andhra Pradesh",Bapatla,Andhra Pradesh,28,Govt.,7989911242,gntchgvemuru@gmail.com,2,True,2026-06-06 09:57:48,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
280929,Area Hospital Blood Centre Ramachandrapuram,"AH Ramachandrapuram, Konaseema District, Andhra Pradesh, RAMACHANDRAPURAM, Dr. B. R. Ambedkar Konaseema, Andhra Pradesh",Dr. B. R. Ambedkar Konaseema,Andhra Pradesh,28,Govt.,9848257592,ah_rcpm@yahoo.co.in,8,True,2026-06-06 09:57:00,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284213,Anu Blood Center,"D.NO-161/2B & 161/2C,B1,NEAR D MART, ENIKAPADU VIJAYAWADA, Vijayawada, NTR, Andhra Pradesh",Ntr,Andhra Pradesh,28,Private,8121553344,anubloodcentres@gmail.com,14,True,2026-06-06 09:54:18,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2929,Model blood centre,"Near Alipiri, Tirupati, Tirupati, Andhra Pradesh",Tirupati,Andhra Pradesh,28,Govt.,9494490487; 1234567890,modelbloodbanktpt2010@gmail.com,587,True,2026-06-06 09:53:41,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284700,Bsu Chc Haripuram,"Haripuram, , Haripuram, Srikakulam, Andhra Pradesh",Srikakulam,Andhra Pradesh,28,Govt.,,,3,True,2026-06-06 09:52:57,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281742,Bsu Chc Bobbili,"BOBBILI, , bobbili, Vizianagaram, Andhra Pradesh",Vizianagaram,Andhra Pradesh,28,Govt.,,,3,True,2026-06-06 09:52:50,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2901,PES Institute of Medical Sciences and Research Blood Centre,"PES MEDICAL COLLEGE AND HOSPITAL, NALGAMPALLY, KUPPAM, Chittoor, Andhra Pradesh",Chittoor,Andhra Pradesh,28,Private,9391833741,bloodbank@pesimsr.pes.edu,188,True,2026-06-06 09:51:26,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284020,Udayananda Hospital Blood Centre,"Dno: 30-410 TO 426,Ground Floor, Vivekananda Street, Opp Nan, Nandyal, Nandyal, Andhra Pradesh",Nandyal,Andhra Pradesh,28,Private,8309019704; 9030465266,udayananda.bloodcenter@gmail.com,91,True,2026-06-06 09:49:51,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
282631,New Srikakulam Blood Centre,".No.04-01-139/1, First floor, Day and Night Junction, Palako, Srikakulam, Srikakulam, Andhra Pradesh",Srikakulam,Andhra Pradesh,28,Private,9697961999,newsrikakulambloodbank@gmail.com,302,True,2026-06-06 09:49:44,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2847,"Government Victoria Hospital For Women And Children Blood Centre, Visakhapatnam","1st Floor, Government Victoria Hospital Premises, 1 Town, Visakhapatnam, Visakhapatnam, Andhra Pradesh",Visakhapatnam,Andhra Pradesh,28,Govt.,9949744429,vghbloodbank@gmail.com,28,True,2026-06-06 09:48:56,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2807,Government General Hospital Blood Centre Pulivendula,"Area Hospital Premises, Muddanoor Road, Pulivendla, PULIVENDULA, Y.S.R., Andhra Pradesh",Y.S.R.,Andhra Pradesh,28,Govt.,9966509364,pulivendulabb2007@gmail.com,31,True,2026-06-06 09:48:03,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2880,The King George Hospital Blood Centre Visakhapatnam,"KGH, Visakhapatnam, , Visakhapatnam, Visakhapatnam, Andhra Pradesh",Visakhapatnam,Andhra Pradesh,28,Govt.,9390255130,kghsuperintendent@gmail.com,673,True,2026-06-06 09:48:00,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
283869,Chatrapathi Shivaji Voluntary Blood Centre,"#PLOT NO .5C, 3RD FLOOR, UNIQUE HOSPITAL, HEALTH CITY, AARIL, VISAKHAPATNAM, Visakhapatnam, Andhra Pradesh",Visakhapatnam,Andhra Pradesh,28,Charitable/Vol,7093373738,csvbloodcentre@gmail.com,94,True,2026-06-06 09:46:28,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2904,Government General Hospital Blood Centre Srikakulam,"Hudco Colony, Balaga, Srikakulam, , Srikakulam, Srikakulam, Andhra Pradesh",Srikakulam,Andhra Pradesh,28,Govt.,7702319013,bbrimssklm@gmail.com,462,True,2026-06-06 09:46:24,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284879,Mana Aapadbandhu Blood Centre,"First floor, ward number 10, yerragondapalem road, markapura, Markapuram, Markapuram, Andhra Pradesh",Markapuram,Andhra Pradesh,28,Charitable/Vol,7995186708,manaaapadbandhubloodcentre@gmail.com,36,True,2026-06-06 09:45:40,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284685,Bsu Chc Kovur,"Kovur, , Kovur, Sri Potti Sriramulu Nellore, Andhra Pradesh",Sri Potti Sriramulu Nellore,Andhra Pradesh,28,Govt.,,,2,True,2026-06-06 09:45:00,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
283503,Gopi Charitable Blood Center,"D.NO.14/13,Samsan peta, Revenue ward No.14th, Kasspuram Road, Guntakal, Ananthapuramu, Andhra Pradesh",Ananthapuramu,Andhra Pradesh,28,Charitable/Vol,9483733333,gopibloodbank@gmail.com,112,True,2026-06-06 09:44:30,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2828,Government General Hospital Blood Centre Machilipatnam,"Machilipatnam, Krishna, Andhra Pradesh, Machilipatnam, Krishna, Andhra Pradesh",Krishna,Andhra Pradesh,28,Govt.,9396718080,dhmtmbb@gmail.com,587,True,2026-06-06 09:43:13,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
28113,"Rajiv Gandhi Institute of Medical Sciences,ongole","RIMS GENERAL HOSPITAL, BHAGYANAGAR, Ongole, Prakasam, Andhra Pradesh",Prakasam,Andhra Pradesh,28,Govt.,08592233310,bloodbankrimsongole@gmail.com,329,True,2026-06-06 09:42:58,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281309,BSU Chc Kalyandurg,"Kalyandurg, Rayadurgam road, KALYANADURG, Ananthapuramu, Andhra Pradesh",Ananthapuramu,Andhra Pradesh,28,Govt.,,,4,True,2026-06-06 09:41:19,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
28149,Indian Red Cross Society Blood Bank Anantapuramu,"CD Hospital Compound Near Tadipatri Busstand, Old Town Ananthapuramu-515005, Ananthapur, Ananthapuramu, Andhra Pradesh",Ananthapuramu,Andhra Pradesh,28,Red Cross ,9666629797,ircsbloodbank.anantapur@gmail.com,117,True,2026-06-06 09:41:07,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284216,"Vijaya Blood Centre, Narasaraopet","9-10-5, 1ST FLOOR, Karur Vysya bank Building Arundalpet, Nar, Narasaraopet, Palnadu, Andhra Pradesh",Palnadu,Andhra Pradesh,28,Charitable/Vol,9177047713,vijayabloodcentre@gmail.com,30,True,2026-06-06 09:41:04,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281696,Bsu Ah Aganampudi,"Aganampudi, , AGANAMPUDI, Visakhapatnam, Andhra Pradesh",Visakhapatnam,Andhra Pradesh,28,Govt.,,,2,True,2026-06-06 09:40:27,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
283466,Vijayasri Blood Centre Vijayawada,"D/No:29-19-27 opp :andhra bank &HDFC bank ATMS, Dornakal Rd,, Vijayawada, NTR, Andhra Pradesh",Ntr,Andhra Pradesh,28,Charitable/Vol,9392120187,vijayasribloodbankvja@gmail.com,8,True,2026-06-06 09:40:19,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
285097,Bsu Chc Shaik Raja,"Vijayawada, , Vijayawada, NTR, Andhra Pradesh",Ntr,Andhra Pradesh,28,Govt.,,,2,True,2026-06-06 09:40:09,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2907,Rotary Blood Centre (Rotary Club Golden Jubilee Charitable Trust),"D.No. 15-8-10, 2nd Floor, Sambamurthinagar Road, Brahmarshi , Kakinada, Kakinada, Andhra Pradesh",Kakinada,Andhra Pradesh,28,Charitable/Vol,9494673434; 0884236736,rotarybloodbank.kakinada@gmail.com,477,True,2026-06-06 09:40:04,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
280936,Bsu Chc Kankipadu,"Kankipadu, , KANKIPADU, Krishna, Andhra Pradesh",Krishna,Andhra Pradesh,28,Govt.,,,3,True,2026-06-06 09:39:28,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284598,Bsu Chc Mummidi Varam,"Mummidi varam, , Mummidi varam, Dr. B. R. Ambedkar Konaseema, Andhra Pradesh",Dr. B. R. Ambedkar Konaseema,Andhra Pradesh,28,Govt.,,,1,True,2026-06-06 09:39:02,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2815,As Raja Voluntary Blood Centre,"D.No. 10-50-11/5, 1st Floor, Virasi Centre, Waltair Main Roa, Visakhapatnam, Visakhapatnam, Andhra Pradesh",Visakhapatnam,Andhra Pradesh,28,Charitable/Vol,9849792925,asrajavbloodbank@gmail.com,64,True,2026-06-06 09:38:43,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2810,District Hospital Blood Center Tenali,"Ground Floor, Hospital Premises, Chenchupeta, NEAR MARKET YARD , Tenali, Guntur, Andhra Pradesh",Guntur,Andhra Pradesh,28,Govt.,9494052934,tenalibloodbank@gmail.com,41,True,2026-06-06 09:37:23,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281311,Bsu Chc Penukonda,"PENUKONDA, , PENUKONDA, Sri Sathya Sai, Andhra Pradesh",Sri Sathya Sai,Andhra Pradesh,28,Govt.,,,8,True,2026-06-06 09:36:53,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284445,Vijayasri Blood Centre Srikakulam,"1st floor, old day Night complex, Above Gupta Laberotary,  o, Srikakulam, Srikakulam, Srikakulam, Andhra Pradesh",Srikakulam,Andhra Pradesh,28,Charitable/Vol,6262628989,vijayasribloodbanksklm@gmail.com,125,True,2026-06-06 09:36:39,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
28140,Indian Red Cross Society Blood Bank Kadapa,"10/971,Opp,Matti Pedda Duli, Trunk Road, Kadapa, Y.S.R., Andhra Pradesh",Y.S.R.,Andhra Pradesh,28,Red Cross ,8562272829; 08562272829,ircskadapa@gmail.com,49,True,2026-06-06 09:36:26,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284212,"Akshaya Blood Centre, Kakinada","6-1-44/1, 2nd floor, polisetty plaza,jawahar street, surya r, Kakinada, Kakinada, Andhra Pradesh",Kakinada,Andhra Pradesh,28,Charitable/Vol,9989789761,akshayabloodcenterkkd@gmail.com,4,True,2026-06-06 09:36:10,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
283954,Akshaya Blood Centre Kurnool,"#46/87-1 to 5,3rd Floor ,Hotel Sasya Complex ,budhawarpet, k, Kurnool, Kurnool, Andhra Pradesh",Kurnool,Andhra Pradesh,28,Private,9494444180,akshayabloodbank81@gmail.com,471,True,2026-06-06 09:35:19,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281715,Bsu Ah Gajapathinagaram,"Gajapathipatnam, , GAJAPATHINAGARAM, Vizianagaram, Andhra Pradesh",Vizianagaram,Andhra Pradesh,28,Govt.,,,6,True,2026-06-06 09:35:12,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
283320,Bobbili Blood Centre,"D.NO-11-65&66,1ST FLOOR,VYSHNAV STREET,BOBBILI,VZM , Bobbili, Vizianagaram, Andhra Pradesh",Vizianagaram,Andhra Pradesh,28,Charitable/Vol,9949456286,bobbilibloodcentre@gmail.com,4,True,2026-06-06 09:35:09,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
282637,Dr. Narni Ratnalaya Kumari Voluntary Blood Centre,"M/s. Dr. Narni Ratnalaya Kumari Voluntary Blood Bank(A unit , Tadepalligudem, West Godavari, Andhra Pradesh",West Godavari,Andhra Pradesh,28,Charitable/Vol,9100414199,drnrk.voluntarybloodbank@gmail.com,40,True,2026-06-06 09:35:08,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2895,"Nri Academy Of Sciences, Nri Medical College And General Hospital Blood Centre","E Block, First Floor, Medical College & GH Premises, Chinakakani, Mangalagiri, guntur., Mangalagiri (M), Guntur, Andhra Pradesh",Guntur,Andhra Pradesh,28,Private,8008994660; 1234567890,bloodbank@nrias.ac.in,258,True,2026-06-06 09:34:57,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2910,New Life Blood Centre Vizianagaram,"4th floor, Revenue Ward, H.no 1-9/1-37 3,4 th floor sri bangarmma complex,  Vizianagaram, Vizianagaram, Andhra Pradesh",Vizianagaram,Andhra Pradesh,28,Charitable/Vol,8096171616,newlifebloodcentreviznrm@gmail.com,7,True,2026-06-06 09:34:42,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
28147,IRCS Blood Bank Repalle,"Govt HospitalCampus,Main Road, Repalle, Bapatla, Andhra Pradesh",Bapatla,Andhra Pradesh,28,Red Cross ,8648223939; 9177883353,rplredcrossbb@gmail.com,4,True,2026-06-06 09:34:37,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281315,Bsu Chc Venkatagiri Kota,"Venkatagiri Kota, , Venkatagrir Kota, Chittoor, Andhra Pradesh",Chittoor,Andhra Pradesh,28,Govt.,,,9,True,2026-06-06 09:34:35,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
282824,Bsu Rdt Kalyandurgam Private,"Private BSU,The RDT Hospital, Kalyandurgam, Ananthapuramu, , Kalyandurg, Ananthapuramu, Andhra Pradesh",Ananthapuramu,Andhra Pradesh,28,Private,,,16,True,2026-06-06 09:34:15,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284966,P J Blood Centre,"Srikakulam, Srikakulam, Srikakulam, Andhra Pradesh",Srikakulam,Andhra Pradesh,28,Charitable/Vol,8374998825,pjbloodcentresklm@gmail.com,112,True,2026-06-06 09:34:06,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284605,District Hospital Blood CentreTanuku,"West Godavari, Tanuku, West Godavari, Andhra Pradesh",West Godavari,Andhra Pradesh,28,Govt.,9948396852,bloodcentredhtanuku@gmail.com,17,True,2026-06-06 09:33:59,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281766,Bsu Ah Bhimavaram,"Bhimavaram, , BHIMAVARAM, West Godavari, Andhra Pradesh",West Godavari,Andhra Pradesh,28,Govt.,,,6,True,2026-06-06 09:33:54,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
28139,Indian Red Cross Society Blood Bank  Guntur 9,"Do. No 26-15-21,Z.P.Compound,Nagaram Palem, Do. No 26-15-21,Z.P.Compound,Nagaram Palem, Guntur, Guntur, Andhra Pradesh",Guntur,Andhra Pradesh,28,Red Cross ,8632215656; 9985322589,redcrossguntur@yahoo.co.in,361,True,2026-06-06 09:33:46,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284582,Bsu Ircs Repalle,"Repalle, , Repalle, Bapatla, Andhra Pradesh",Bapatla,Andhra Pradesh,28,Red Cross ,,,4,True,2026-06-06 09:33:26,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284214,Kurnool Blood Centre,"43/101,4th floor,opp municipal office,Apooorva plza,kurnool, Kurnool, Kurnool, Andhra Pradesh",Kurnool,Andhra Pradesh,28,Charitable/Vol,7337225255,kurnoolbloodbank@gmail.com,116,True,2026-06-06 09:32:41,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2871,Indian Red Cross Society Blood Centre Kakinada,"8-14-39, Red Cross Street, Gandhi Nagar, Kakinada, 8-14-39, RED CROSS BHAVAN, RED CROSS STREET, GANDHINAGAR, KA, kakinada, Kakinada, Andhra Pradesh",Kakinada,Andhra Pradesh,28,Red Cross ,9848424389,redcrossbloodbankkakinada@yahoo.com,895,True,2026-06-06 09:32:10,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2803,Alluri Sita Rama Raju Acadamy Of Medical Sciences Blood Centre,"Ground Floor, Hospital Block, NH5, Eluru, Eluru, Andhra Pradesh",Eluru,Andhra Pradesh,28,Charitable/Vol,9700951337,asrambloodbank@gmail.com,357,True,2026-06-06 09:31:49,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2892,Narayana Medical College And Hospital Blood Centre,"1st Floor, A1 Wing, Chintareddypalem, Nellore, Sri Potti Sriramulu Nellore, Andhra Pradesh",Sri Potti Sriramulu Nellore,Andhra Pradesh,28,Private,7337029193,bloodbankngh@gmail.com,312,True,2026-06-06 09:30:41,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284596,Bsu Chc Ponnur,"Ponnur, , Ponnur, Guntur, Andhra Pradesh",Guntur,Andhra Pradesh,28,Govt.,,,1,True,2026-06-06 09:30:16,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281755,Bsu Chc Kovvuru,"Kovvuru, , KOVVUR, East Godavari, Andhra Pradesh",East Godavari,Andhra Pradesh,28,Govt.,,,1,True,2026-06-06 09:28:56,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2885,Lions Club Of Gunturvision Blood Centre,"D.No. 12-17-31, 1st Floor, Somuvari Street, Near Bose Statue, Kothapet, Guntur, Andhra Pradesh",Guntur,Andhra Pradesh,28,Private,9291223022,lionsvisionbloodbank@gmail.com,78,True,2026-06-06 09:27:44,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281336,Bsu Oggh Vijayawada,"Vijayawada, , VIJAYAWADA, NTR, Andhra Pradesh",Ntr,Andhra Pradesh,28,Govt.,,,10,True,2026-06-06 09:27:02,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
283481,Vijayasri Blood Centre Tirupati,"D.NO:-10-13-490B,First and second floor,Reddy &Reddy colony , Besides Subhamasthu  shopping mall ,Tirupati, Tirupati, Tirupati, Andhra Pradesh",Tirupati,Andhra Pradesh,28,Charitable/Vol,9959482297; 9949901007,vijayasribloodbanktirupathi@gmail.com,38,True,2026-06-06 09:27:00,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284577,Bsu Ah Seethampeta,"Seethampeta, , Seethampeta, Parvathipuram Manyam, Andhra Pradesh",Parvathipuram Manyam,Andhra Pradesh,28,Govt.,,,3,True,2026-06-06 09:27:00,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
280928,Bsu Chc Prathipadu,"Prathipadu, , PRATHIPADU, Kakinada, Andhra Pradesh",Kakinada,Andhra Pradesh,28,Govt.,,,1,True,2026-06-06 09:26:22,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281588,Bsu Chc Sullurpet,"Sullurpeta, , SULLURIPETA, Tirupati, Andhra Pradesh",Tirupati,Andhra Pradesh,28,Govt.,,,2,True,2026-06-06 09:25:57,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
28104,"Government Blood Bank, GGH, Kakinada","Room no:12, ground floor, GGH, Kakinada, east godavari, Z.P centre, Kakinada, east godavari, Kakinada, Kakinada, Andhra Pradesh",Kakinada,Andhra Pradesh,28,Govt.,9390207027,bloodbankgghkkd@gmail.com,783,True,2026-06-06 09:24:34,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
280931,Bsu Chc Vinukonda,"Vinukonda, , VINUKONDA, Palnadu, Andhra Pradesh",Palnadu,Andhra Pradesh,28,Govt.,,,3,True,2026-06-06 09:22:52,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2872,Area Hospital Blood Centre Kadiri,"APVVP Govt. Area Hospital, Ground Floor, Kadiri, Kadiri, Sri Sathya Sai, Andhra Pradesh",Sri Sathya Sai,Andhra Pradesh,28,Govt.,8985002811,bbahkadiri@gmail.com,75,True,2026-06-06 09:22:04,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284593,Bsu Chc Amaravathi,"Amaravathi, , Amaravathi, Palnadu, Andhra Pradesh",Palnadu,Andhra Pradesh,28,Govt.,,,4,True,2026-06-06 09:21:58,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2848,Area Hospital Blood Bank Tuni,"Govt Area Hospital Blood Bank, Tuni, Tuni, Kakinada, Andhra Pradesh",Kakinada,Andhra Pradesh,28,Govt.,8854252333; 08854252333,tunibloodbank@yahoo.com,6,True,2026-06-06 09:21:50,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284457,Mahatma Gandhi Blood Centre,"Yemmiganur, Yemmiganur, Kurnool, Andhra Pradesh",Kurnool,Andhra Pradesh,28,Charitable/Vol,9392975996,mahatmagandhibloodcentreygr@gmail.com,305,True,2026-06-06 09:21:35,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
282820,District Hospital Blood Centre Atmakur Nellore,"1st floor, Near Wear Colony, Nellore, Sri Potti Sriramulu Nellore, Andhra Pradesh",Sri Potti Sriramulu Nellore,Andhra Pradesh,28,Govt.,9247708602,dhatk@yahoo.com,14,True,2026-06-06 09:20:39,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
28105,SIDDARTHA VOLUNTARY BLOOD BANK,"Ground & 1st floor,Gandhi nagar,Datla vari street,, Kakinada, Kakinada, Andhra Pradesh",Kakinada,Andhra Pradesh,28,Charitable/Vol,9885696777,siddarthabloodbank@gmail.com,25,True,2026-06-06 09:20:34,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284672,Bsu Chc T. Kothapalli,"T. Kothapalli, , T Kothaplii, Dr. B. R. Ambedkar Konaseema, Andhra Pradesh",Dr. B. R. Ambedkar Konaseema,Andhra Pradesh,28,Govt.,,,1,True,2026-06-06 09:20:24,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
2835,Fathima Institute Of Medical Sciences Blood Centre,"Ramarajupalli, Pulivendula Road,, Kadapa, Y.S.R., Andhra Pradesh",Y.S.R.,Andhra Pradesh,28,Private,8790907287,fims.kadapa.ap@gmail.com,8,True,2026-06-06 09:19:57,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
281313,Bsu Ah Nagari,"Nagari, , Nagari, Chittoor, Andhra Pradesh",Chittoor,Andhra Pradesh,28,Govt.,,,5,True,2026-06-06 09:19:32,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284705,Visakha Institute Of Medical Science Blood Centre,"Hanumanthwaka, Visakhapatnam, Visakhapatnam, Visakhapatnam, Andhra Pradesh",Visakhapatnam,Andhra Pradesh,28,Govt.,8125320910,bloodbankvims@gmail.com,103,True,2026-06-06 09:18:48,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
280923,Bsu Ah Srikalahasti,"Srikalahasti, , SRIKALAHASTHI, Tirupati, Andhra Pradesh",Tirupati,Andhra Pradesh,28,Govt.,,,3,True,2026-06-06 09:17:43,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
283889,Dr. Ysr-Jakkampudi Rammohan Rao Blood Centre,"46-18-10, DANAVAIPET, RAJAHMUNDRY, RAJAHMUNDRY, East Godavari, Andhra Pradesh",East Godavari,Andhra Pradesh,28,Charitable/Vol,8235565656,ysrjrmbc2021@gmail.com,720,True,2026-06-06 09:16:53,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
284670,Bsu Chc Allavaram,"Allavaram, , Allavaram, Dr. B. R. Ambedkar Konaseema, Andhra Pradesh",Dr. B. R. Ambedkar Konaseema,Andhra Pradesh,28,Govt.,,,1,True,2026-06-06 09:16:09,2026-06-06T07:53:07.067822+00:00,2026-06-06T07:53:07.067822+00:00
